Date,Qobs,sim1,sim2
2001-04-08,45.4,56.26,54.75
2001-04-09,49.3,53.59,53.33
2001-04-10,63.05,87.6,94.14
2001-04-11,76.6,121.0,113.6
2001-04-12,81.0,112.6,101.8
2001-04-13,78.4,99.48,89.26
2001-04-14,72.3,85.61,77.77
2001-04-15,63.75,73.85,68.56
2001-04-16,57.9,64.65,61.24
2001-04-17,57.1,57.62,55.56
2001-04-18,65.55,52.91,52.2
2001-04-19,72.25,50.36,50.95
2001-04-20,66.2,51.34,54.49
2001-04-21,74.3,99.32,115.1
2001-04-22,158.9,195.0,183.9
2001-04-23,258.0,251.3,218.5
2001-04-24,245.0,197.5,164.8
2001-04-25,251.5,295.9,264.7
2001-04-26,249.0,238.8,203.5
2001-04-27,185.5,185.6,166.5
2001-04-28,162.5,149.7,134.0
2001-04-29,154.0,118.1,107.5
2001-04-30,144.5,96.64,90.49
2001-05-01,121.5,80.89,77.13
2001-05-02,113.0,68.92,66.71
2001-05-03,113.0,60.82,60.15
2001-05-04,107.0,55.73,56.2
2001-05-05,105.0,52.36,53.35
2001-05-06,103.0,49.79,51.35
2001-05-07,109.0,48.41,50.49
2001-05-08,116.0,55.25,65.01
2001-05-09,111.0,75.06,89.08
2001-05-10,98.5,79.83,85.88
2001-05-11,91.0,72.64,74.91
2001-05-12,81.2,63.75,65.17
2001-05-13,69.7,56.66,58.28
2001-05-14,68.0,51.41,53.25
2001-05-15,74.1,47.28,49.01
2001-05-16,80.2,44.24,46.04
2001-05-17,80.2,42.03,43.97
2001-05-18,76.6,40.38,42.43
2001-05-19,74.8,40.14,43.32
2001-05-20,74.8,41.58,46.28
2001-05-21,68.05,42.14,45.74
2001-05-22,63.95,40.68,43.09
2001-05-23,63.1,38.76,40.73
2001-05-24,61.4,37.15,39.09
2001-05-25,60.6,35.89,37.91
2001-05-26,59.8,34.91,36.99
2001-05-27,58.15,34.12,36.22
2001-05-28,54.95,33.45,35.55
2001-05-29,58.25,33.06,35.44
2001-05-30,64.75,33.1,36.17
2001-05-31,62.3,33.14,36.56
2001-06-01,61.5,33.21,36.81
2001-06-02,60.65,33.84,38.54
2001-06-03,54.95,34.45,39.46
2001-06-04,54.2,34.65,39.4
